,music,singer,music_id,release_date,category,music_like,comment_count
1224,사랑의 시작은 고백에서부터,김범수,5709750,2015.05.23,"발라드, 국내드라마",71343,37
1225,CUPID,카라,5710257,2015.05.26,댄스,16510,90
1226,자꾸 보고 싶어,박지민,5710000,2015.05.25,"발라드, 국내드라마",31168,61
1227,And... 그리고,백지영,5709751,2015.05.23,"발라드, 국내드라마",8855,8
1228,시간 참 빠르다,이승철,5710289,2015.05.26,록/메탈,1365,5
1229,만약에 말야,노을,3953196,2012.11.06,발라드,81912,55
1230,Coffee & Tea,"에디킴,솔라",5713758,2015.05.28,R&B/Soul,15189,8
1231,Beautiful Day,"이정,하동균",5715381,2015.05.29,발라드,10785,16
1232,두근두근,벤,5709755,2015.05.23,"댄스, 국내드라마",26590,20
1233,또르르,어쿠스틱콜라보,5710204,2015.05.26,"인디음악, 포크/블루스",7327,5
1234,DREAM,에릭남,5711661,2015.05.29,발라드,9581,10
1235,Crazy,스탠딩에그,5708368,2015.05.22,"인디음악, 포크/블루스",6211,8
1236,우리 둘,알리,5709754,2015.05.23,"발라드, 국내드라마",10525,16
1237,와리가리,혁오,5713422,2015.05.28,"인디음악, 록/메탈",136068,84
1238,뱅뱅뱅,BIGBANG,5719286,2015.06.01,랩/힙합,179534,418
1239,LOVE ME RIGHT,EXO,5721440,2015.06.03,댄스,176963,711
1240,WE LIKE 2 PARTY,BIGBANG,5719287,2015.06.01,랩/힙합,103353,133
1241,TENDER LOVE,EXO,5721441,2015.06.03,댄스,84575,128
1242,넌 나의 집,포맨,5717521,2015.06.01,발라드,18102,10
1243,약속,EXO,5721453,2015.06.03,발라드,71702,520
1244,FIRST LOVE,EXO,5721449,2015.06.03,R&B/Soul,54148,76
1245,사진,"김남주,육성재",5715541,2015.06.02,발라드,28398,68
1246,마네퀸,프라이머리,5725591,2015.06.05,R&B/Soul,25581,28
1247,그 이름,종현&태민,5717385,2015.06.01,"발라드, 국내드라마",12739,62
1248,소개받기로 했어,벤,5721554,2015.06.03,발라드,18240,16
1249,왜 모르니,양요섭,5719268,2015.06.02,"발라드, 국내드라마",14205,29
1250,단 하루,린,5721652,2015.06.03,"발라드, 국내드라마",7418,4
1251,음악에 미쳐서,나비,5723745,2015.06.04,발라드,2923,3
1252,그녀는,프라이머리,5725592,2015.06.05,R&B/Soul,3664,3
1253,응급실,산들,5717155,2015.05.31,록/메탈,13610,30
1254,364일의 꿈,나윤권,31067417,2018.05.10,발라드,696,5
1255,나의 위성,장재인,5721630,2015.06.11,포크/블루스,7441,16
1256,그리고 안녕,이승기,5731852,2015.06.10,발라드,23074,18
1257,Return,웬디,5727712,2015.06.08,"발라드, 랩/힙합, 국내드라마",13184,33
1258,거짓말,서인영,5731653,2015.06.10,댄스,3860,3
1259,기다리다,윤하,1509829,2006.12.04,발라드,153051,249
1260,바람,이승기,5731851,2015.06.10,발라드,3741,7
1261,화장을 고치고,백청강,5727467,2015.06.07,발라드,3787,14
1262,그러지마요,어쿠스틱콜라보,5729885,2015.06.09,"발라드, 국내드라마",12300,12
1263,거울,엠블랙,5729587,2015.06.09,댄스,3924,6
1264,~하니?,이승기,5731854,2015.06.10,발라드,1967,4
1265,그대와 나,이승기,5731855,2015.06.10,발라드,2454,3
1266,우리 함께한 그 모든 시간,이승기,5731858,2015.06.10,발라드,2689,5
1267,그랬다면,김나영,5727365,2015.06.06,"발라드, 국내드라마",4191,5
1268,그대 내 품에,임세준,5727465,2015.06.07,발라드,7487,15
1269,우리집,2PM,5738546,2015.06.15,댄스,78561,878
1270,Love Song,육성재,5740262,2015.06.16,"발라드, 국내드라마",29761,67
1271,느껴,범키,5742255,2015.06.19,R&B/Soul,26218,12
1272,#화이트 스타일,키썸,5740235,2015.06.16,랩/힙합,22669,56
1273,음오아예,마마무,5743804,2015.06.19,댄스,107610,133
1274,여름이잖아요,투빅,5740286,2015.06.17,R&B/Soul,4617,10
1275,Reason,디셈버,5736418,2015.06.12,발라드,1438,4
1276,반가워요,타이거JK,5740130,2015.06.16,"발라드, 국내드라마",4790,6
1277,Missing You,"고유진,파송송계란탁",5738543,2015.06.14,발라드,5541,3
1278,Lonely Funk,김태우,5744592,2015.06.18,댄스,2531,3
1279,중독된 사랑,이홍기,5738545,2015.06.14,발라드,12859,23
1280,한 사람,문명진,5744033,2015.06.18,"발라드, 국내드라마",4728,5
1281,SHAKE IT,씨스타,5748499,2015.06.22,댄스,83746,162
1282,심쿵해,AOA,5748406,2015.06.22,댄스,82076,382
1283,애처럼 굴지마,씨스타,5748500,2015.06.22,댄스,9068,19
1284,사랑.. 그 놈,화생방실클레오파트라,5748398,2015.06.21,발라드,15859,7
1285,아침부터 아침까지,틴탑,5748401,2015.06.22,댄스,17469,193
1286,싫대,"버벌진트,산체스",5752316,2015.06.25,랩/힙합,13087,12
1287,나쁜놈,씨스타,5748502,2015.06.22,발라드,5692,7
1288,빈틈,"켄,하니",5752337,2015.06.24,발라드,14919,13
1289,111%,도끼,5750487,2015.06.23,랩/힙합,27970,61
1290,이불킥,포맨,5752261,2015.06.24,발라드,10044,14
1291,내가,도끼,5750485,2015.06.23,랩/힙합,37226,123
1292,GOOD TIME,씨스타,5748501,2015.06.22,댄스,2209,7
1293,오래전 그 날,육성재,5748399,2015.06.21,발라드,22041,52
1294,GO UP,씨스타,5748503,2015.06.22,댄스,1946,3
1295,너와 나,타루,5746313,2015.06.19,"발라드, 국내드라마",6444,15
1296,Still On My Way,도끼,5750494,2015.06.23,랩/힙합,21842,52
1297,I Get Lifted X Beenzino,Peejay,5748012,2015.06.20,랩/힙합,25413,78
1298,Luv Me,AOA,5748407,2015.06.22,댄스,5803,46
1299,사랑은,타이미,5750377,2015.06.25,랩/힙합,4849,9
1300,IF YOU,BIGBANG,5760115,2015.07.01,포크/블루스,171098,406
1301,맨정신,BIGBANG,5760116,2015.07.01,록/메탈,115875,258
1302,괜찮아요,비투비,5756880,2015.06.29,발라드,120347,498
1303,Johnny,에일리,5758243,2015.06.30,댄스,5582,4
1304,꿀썸머,NSYoonG,5756651,2015.06.27,"발라드, 국내드라마",32792,28
1305,다쳐,나인뮤지스,5761969,2015.07.02,댄스,16662,61
1306,Love Me Again,GSoul,5756876,2015.06.29,R&B/Soul,24492,43
1307,#불편해 ),렉스디,5763962,2015.07.03,발라드,7569,6
1308,너나 잘 살아,비투비,5756881,2015.06.29,발라드,25699,66
1309,굿나잇,윤종신,5758090,2015.06.30,포크/블루스,6256,5
1310,위잉위잉,혁오,5385974,2014.09.18,"인디음악, 록/메탈",218854,184
1311,Summer Romance,비투비,5756883,2015.06.29,발라드,24716,57
1312,보고파,비투비,5756886,2015.06.29,발라드,33284,99
1313,꽃보다 그녀,비투비,5756885,2015.06.29,댄스,25750,58
1314,비밀,비투비,3742259,2012.03.21,댄스,27368,146
1315,PARTY,소녀시대,5768980,2015.07.07,댄스,88563,321
1316,링마벨,걸스데이,5767424,2015.07.07,댄스,42728,89
1317,Oasis,크러쉬,5771304,2015.07.09,R&B/Soul,150040,218
1318,Hooka,혁오,5713425,2015.05.28,"인디음악, 록/메탈",46128,46
1319,사랑할수록,화생방실클레오파트라,5765885,2015.07.05,발라드,28402,16
1320,만약에 말야,화생방실클레오파트라,5765887,2015.07.05,발라드,19439,20
1321,가질 수 없는 너,화생방실클레오파트라,5765888,2015.07.05,발라드,29503,26
1322,이 밤이 지나면,화생방실클레오파트라,5765886,2015.07.05,발라드,19121,16
1323,Check,소녀시대,5768981,2015.07.07,댄스,9343,16
1324,Ohio,혁오,5385973,2014.09.18,"인디음악, 록/메탈",54187,65
1325,공드리,혁오,5713426,2015.05.28,"인디음악, 록/메탈",64540,144
1326,You and I,크러쉬,5767580,2015.07.09,R&B/Soul,18977,27
1327,큰새,혁오,5713423,2015.05.28,"인디음악, 록/메탈",31909,57
1328,심심할때만,이루펀트,5758384,2015.07.08,랩/힙합,8679,6
1329,잊지말아요,린,5765883,2015.07.05,발라드,4986,4
1330,바다 ),백청강,5767576,2015.07.07,댄스,849,1
1331,With Me,걸스데이,5767423,2015.07.07,댄스,3112,6
1332,Settled Down,혁오,5713421,2015.05.28,"인디음악, 록/메탈",9431,13
1333,털어,"주헌,매드클라운",5773989,2015.07.10,랩/힙합,7850,21
1334,Mer,혁오,5713424,2015.05.28,"인디음악, 록/메탈",17417,64
1335,Lonely,혁오,5385971,2014.09.18,"인디음악, 록/메탈",10894,10
1336,내 사랑의 노래,옥상달빛,5765876,2015.07.04,"록/메탈, 국내드라마",5259,3
1337,아침이 밝아올 때까지,윤하,7884157,2015.10.14,J-POP,1145,3
1338,Panda Bear,혁오,5555237,2015.01.21,"인디음악, 록/메탈",16749,43
1339,닮은 꼴,정기고,5769116,2015.07.08,"랩/힙합, 국내드라마",4040,6
1340,주마등,리쌍,5779688,2015.07.15,랩/힙합,36718,61
1341,Bad,인피니트,5767582,2015.07.13,댄스,46669,211
1342,딱 좋아,GOT7,5775986,2015.07.13,랩/힙합,49276,150
1343,Devil,슈퍼주니어,5781346,2015.07.16,댄스,59811,313
1344,너를 사랑한 시간,정승환,5775671,2015.07.11,"발라드, 국내드라마",35808,76
1345,Moonlight,인피니트,5775888,2015.07.13,댄스,22248,51
1346,My Last,박재범,5779813,2015.07.17,랩/힙합,57576,72
1347,마주보며 서 있어,인피니트,5775890,2015.07.13,댄스,25308,58
1348,러브레터,인피니트,5775891,2015.07.13,발라드,24940,50
1349,발걸음,인피니트,5775889,2015.07.13,댄스,19714,43
1350,RESPECT,"SikK,릴보이,지구인",5794982,2015.07.25,랩/힙합,36862,75
1351,엔딩을 부탁해,인피니트,5775893,2015.07.13,댄스,19456,37
1352,Betting,인피니트,5775887,2015.07.13,댄스,17158,20
1353,끌려,에이핑크,5781106,2015.07.16,댄스,13276,15
1354,꽃잎점,에이핑크,5781108,2015.07.16,댄스,18174,37
1355,초코칩쿠키,구하라,5777782,2015.07.14,댄스,3605,53
1356,여자사람친구,가비엔제이,5773993,2015.07.10,발라드,2720,2
1357,Perfume,에이핑크,5781105,2015.07.16,댄스,9994,5
1358,Dejavu,에이핑크,5781107,2015.07.16,발라드,11694,18
1359,비밀낙원,장재인,5780641,2015.07.16,"발라드, 국내드라마",7905,23
1360,일하러 가야 돼,비스트,5785424,2015.07.27,댄스,49595,78
1361,나를 슬프게 하는 사람들,노래왕퉁키,5785421,2015.07.19,록/메탈,21236,31
1362,아끼지마   & 아이언),프라이머리,5791706,2015.07.23,댄스,138718,908
1363,한여름 밤의 고백,쿨,5787398,2015.07.21,댄스,5587,12
1364,심상치 않아,키썸,5787474,2015.07.23,랩/힙합,26506,38
1365,Best Mistake,ArianaGrande,5815795,2015.08.12,R&B/Soul,8253,24
1366,연애는 하니..?,화요비,5785425,2015.07.20,발라드,4322,3
1367,야해,강민희,5789586,2015.07.22,R&B/Soul,4588,4
1368,흐린 기억 속의 그대,노래왕퉁키,5785423,2015.07.19,록/메탈,3127,4
1369,티가나요,홍대광,5786948,2015.07.21,"발라드, 국내드라마",4891,8
1370,뻔한 멜로디,자이언티,4047415,2013.03.06,R&B/Soul,53739,33
1371,떨려요,스텔라,5777767,2015.07.20,댄스,8016,54
1372,예이,비스트,5794996,2015.07.27,댄스,37625,69
1373,AWESOME,로꼬,5797100,2015.07.28,랩/힙합,30195,28
1374,예뻐서,유승우,5795006,2015.07.29,"발라드, 인디음악",52050,50
1375,왜 이럴까,수지,5794746,2015.07.25,"발라드, 국내드라마",21047,13
1376,그곳에서,비스트,5794998,2015.07.27,댄스,22038,203
1377,거북선,"자메즈,앤덥,MINO",5794997,2015.07.27,댄스,16670,18
1378,가져가,비스트,5794999,2015.07.27,댄스,15066,11
1379,Oh Honey,비스트,5795000,2015.07.27,댄스,15284,14
1380,니가 보여,신용재,5798366,2015.07.29,"발라드, 국내드라마",13635,16
1381,My ZONE,"베이식,마이크로닷,블랙넛",5804038,2015.08.01,랩/힙합,15180,26
1382,또 사랑하고 만다,육성재,5799694,2015.07.30,"발라드, 국내드라마",19002,39
1383,높아 2,로꼬,5797101,2015.07.28,랩/힙합,7553,15
1384,OG,"이노베이터,인크레더블,SuperB",5824668,2015.08.21,"발라드, 국내드라마",2007,11
1385,다시보기,키겐,5793202,2015.07.27,랩/힙합,5223,6
1386,New Thang,Redfoo,5795118,2015.07.27,랩/힙합,11495,26
1387,QUEEN,미료,5799851,2015.07.30,랩/힙합,2429,2
1388,슬픈 바람,은가은,5791364,2015.07.23,"발라드, 국내드라마",5418,12
1389,우리 사랑하지 말아요,BIGBANG,5807274,2015.08.05,댄스,120309,200
1390,쩔어,BIGBANG,5807273,2015.08.05,랩/힙합,72358,128
1391,I Feel You,원더걸스,5804238,2015.08.03,댄스,54233,101
1392,Married To The Music,샤이니,5804080,2015.08.03,댄스,30350,120
1393,My Number,치타,5798282,2015.08.03,랩/힙합,15803,23
1394,완전 미쳤네,티아라,5805844,2015.08.04,댄스,11841,123
1395,moneyflow,"MINO,지코,팔로알토",5811228,2015.08.08,랩/힙합,39555,55
1396,Baby Don`t Play,원더걸스,5804236,2015.08.03,댄스,7326,20
1397,SAVIOR,샤이니,5804081,2015.08.03,댄스,17362,95
1398,닥쳐줘요,배치기,5804120,2015.08.06,랩/힙합,7242,8
1399,Candle,원더걸스,5804237,2015.08.03,댄스,4694,13
1400,마리화나,유성은,5805808,2015.08.04,R&B/Soul,16588,33
1401,Hold You,샤이니,5804089,2015.08.03,R&B/Soul,12964,102
1402,Chocolate,샤이니,5804092,2015.08.03,R&B/Soul,12187,36
1403,Rewind,원더걸스,5804239,2015.08.03,발라드,8240,36
1404,바람기억,강균성,5804078,2015.08.02,발라드,5887,7
1405,John Doe,원더걸스,5804241,2015.08.03,댄스,4410,14
1406,One Black Night,원더걸스,5804242,2015.08.03,댄스,4288,13
1407,1994년 어느 늦은 밤,강민경,5804079,2015.08.02,발라드,5984,13
1408,사이먼 도미닉,사이먼도미닉,5804245,2015.08.03,발라드,11512,96
1409,Sweet Girl,비원에이포,5807347,2015.08.10,댄스,26065,135
1410,사랑했다치자,서인영,5812956,2015.08.11,발라드,8800,9
1411,러버,프라이머리,5815789,2015.08.12,R&B/Soul,23664,24
1412,네일 했어,프라이머리,5815794,2015.08.12,R&B/Soul,6413,5
1413,ON IT   BO$$,"릴보이,로꼬,박재범",5818487,2015.08.15,랩/힙합,39729,113
1414,여름밤에,나비,5810311,2015.08.07,발라드,4986,8
1415,M.I.L.E.,"블랙넛,버벌진트,산이",5818521,2015.08.15,랩/힙합,15157,37
1416,꽃피는 봄이 오면,이영현,5811677,2015.08.09,발라드,5561,6
1417,Just Like U,프라이머리,5815792,2015.08.12,R&B/Soul,7286,20
1418,사랑하는 그대에게,더원,5814690,2015.08.12,"발라드, 국내드라마",5591,5
1419,안아줘요,벤,5820151,2015.08.18,"발라드, 국내드라마",6575,7
1420,You Are a Girl I Am a Boy,비원에이포,5818519,2015.08.15,랩/힙합,12517,28
1421,100,블랙넛,4800324,2014.08.08,"랩/힙합, 인디음악",49410,152
1422,가슴 뛰도록,SG워너비,5822923,2015.08.19,발라드,48192,81
1423,Lion Heart,소녀시대,5820368,2015.08.18,댄스,93123,167
1424,좋은 기억,SG워너비,5822925,2015.08.19,발라드,21316,27
1425,레옹,이유갓지않은이유,5824839,2015.08.22,댄스,80460,109
1426,겁,MINO,5826447,2015.08.22,랩/힙합,158714,366
1427,스폰서,으뜨거따시,5826462,2015.08.22,R&B/Soul,50489,62
1428,멋진헛간,오대천왕,5826465,2015.08.22,록/메탈,66634,166
1429,I`m So Sexy,댄싱게놈,5826464,2015.08.22,댄스,39279,54
1430,Beautiful Liar,빅스LR,5818534,2015.08.17,랩/힙합,28327,115
1431,내가 할 수 있는 건,블랙넛,5826448,2015.08.22,랩/힙합,34427,145
1432,My Life,상주나,5826463,2015.08.22,일렉트로니카,22637,51
1433,You Think,소녀시대,5820369,2015.08.18,댄스,18547,82
1434,잘나가서 그래,현아,5824767,2015.08.21,댄스,36301,90
1435,\ & ONLY,사이먼도미닉,5822924,2015.08.19,발라드,5313,15
1436,스물,SG워너비,5822926,2015.08.19,발라드,4991,15
1437,Stand Up,베이식,5826449,2015.08.22,랩/힙합,26488,45
1438,You are Mine,SG워너비,5822927,2015.08.19,발라드,3501,6
1439,악몽,"용준형,허가윤",5821119,2015.08.19,"랩/힙합, 국내드라마",11833,7
1440,Sorry,주니엘,5820426,2015.08.19,발라드,2646,3
1441,할 말,빅스LR,5818536,2015.08.17,랩/힙합,12324,35
1442,다크팬더,"효린,지코,팔로알토",5826660,2015.08.26,랩/힙합,7572,11
1443,The Anecdote,ESENS,5832394,2015.08.27,랩/힙합,30441,204
1444,Okey Dokey,"MINO,지코",5835766,2015.08.29,랩/힙합,88649,105
1445,말하는 대로,처진달팽이,3471644,2011.07.02,발라드,67634,427
1446,Without You,비스트,5831633,2015.08.27,"발라드, 국내드라마",15429,20
1447,좋은 날,베이식,5835767,2015.08.29,랩/힙합,10608,23
1448,Writer`s Block,ESENS,5832390,2015.08.27,랩/힙합,23308,122
1449,골키퍼,"도끼,마이크로닷",5826644,2015.08.24,댄스,10211,46
1450,Tick Tock,ESENS,5832396,2015.08.27,랩/힙합,10943,53
1451,Y,프리스타일,531840,2004.07.13,랩/힙합,78020,320
1452,사실은 내가,정인,7839315,2015.09.02,"발라드, 국내드라마",8341,6
1453,공항 가는 길,"박진영,이진아",7837753,2015.09.01,록/메탈,7437,16
1454,Victim   위하여,MINO,5835768,2015.08.29,랩/힙합,10946,39
1455,우결,기리보이,7837788,2015.09.01,발라드,39538,93
1456,지워지지 않는 1,"주비,거미",5835928,2015.09.02,발라드,3082,5
1457,귀아래,"버벌진트,산체스",5835897,2015.08.31,랩/힙합,3291,4
1458,Hood,"타블로,JoeyBada$$",5835893,2015.08.31,랩/힙합,1852,5
1459,Dumb Dumb,레드벨벳,7847861,2015.09.09,댄스,98289,237
1460,이렇게 우리,백아연,7847624,2015.09.09,"발라드, 국내드라마",21246,10
1461,Wow Wow Wow,전진,7837791,2015.09.07,댄스,7638,6
1462,아파도 웃을래,레이디스코드,7844023,2015.09.07,발라드,20763,52
1463,Oh Boy,레드벨벳,7847865,2015.09.09,댄스,61555,523
1464,Huff n Puff,레드벨벳,7847862,2015.09.09,댄스,31060,80
1465,잠수교,"박진영,정승환",7846182,2015.09.08,발라드,12858,25
1466,사랑은 그렇게 또 다른 누구에게,린,7848088,2015.09.09,R&B/Soul,3899,3
1467,여전히,라디,7839394,2015.09.04,R&B/Soul,12310,16
1468,그대라는 꿈,임창정,7844553,2015.09.22,발라드,8265,18
1469,사랑보다 깊은 상처,임재범,1722260,1997.07,발라드,15279,28
1470,Congratulations,DAY6,7844374,2015.09.07,록/메탈,79356,293
1471,날 사랑하지 않는다,로이킴,7842792,2015.09.04,"발라드, 국내드라마",14709,24
1472,Campfire,레드벨벳,7847863,2015.09.09,댄스,22693,75
1473,Don`t U Wait No More,레드벨벳,7847868,2015.09.09,댄스,21928,56
1474,가가라이브,블랙넛,7846138,2015.09.08,랩/힙합,7689,40
1475,Day 1,레드벨벳,31872859,2019.06.19,댄스,77018,3561
1476,Red Dress,레드벨벳,7847864,2015.09.09,댄스,21449,63
1477,U.F.L,MC스나이퍼,7849680,2015.09.10,랩/힙합,4807,9
1478,Lady`s Room,레드벨벳,7847866,2015.09.09,댄스,22056,77
1479,Time Slip,레드벨벳,7847867,2015.09.09,댄스,20224,67
1480,Cool World,레드벨벳,7847870,2015.09.09,댄스,24548,266
1481,I`m The Man,"베이식,버벌진트,산이",7844171,2015.09.05,랩/힙합,4136,13
1482,달빛소나타,빅스타,7841107,2015.09.04,댄스,4658,48
1483,미워해야 한다면,플라이투더스카이,7854179,2015.11.16,랩/힙합,144142,309
1484,신데렐라,씨엔블루,7852847,2015.09.14,록/메탈,11609,40
1485,언프리티 랩스타,언프리티랩스타2,7855597,2015.09.16,"댄스, 게임",33483,33
1486,내게 와줘서,케이윌,7855347,2015.09.16,"발라드, 국내드라마",12172,7
1487,하루의 끝,종현,7857091,2015.09.17,발라드,144592,3231
1488,쎈언니,제시,7849542,2015.09.15,랩/힙합,24964,35
1489,Once Again,플라이투더스카이,7851330,2015.10.01,발라드,22914,105
1490,그대는 눈물 겹다,엠씨더맥스,7855547,2015.09.16,랩/힙합,8184,14
1491,또 하루,Gary,30700709,2017.10.30,발라드,31788,272
1492,어땠을까,김나영,7998349,2015.12.30,발라드,72711,33
1493,소녀,오혁,7942948,2015.11.21,"발라드, 국내드라마",199349,165
1494,걱정말아요 그대,이적,7921208,2015.11.07,"발라드, 국내드라마",175393,170
1495,함께,노을,7985298,2015.12.19,"발라드, 국내드라마",73914,96
1496,DADDY,싸이,7956304,2015.12.01,댄스,60011,46
1497,사랑이 맞을거야,윤미래,7975242,2015.12.14,발라드,42378,12
1498,매일 그대와,소진,7993256,2015.12.26,"발라드, 국내드라마",20222,13
1499,나팔바지,싸이,7956303,2015.12.01,댄스,65219,73
1500,청춘,김필,7909196,2015.10.31,"포크/블루스, 국내드라마",89380,80
1501,유레카,지코,7965449,2015.12.07,랩/힙합,92148,105
1502,혜화동,박보람,7953577,2015.11.28,"발라드, 국내드라마",80656,97
1503,다시,터보,7985328,2015.12.21,댄스,22282,12
1504,OOH-AHH하게,TWICE,7891119,2015.10.20,댄스,142955,394
1505,네게 줄 수 있는건 오직 사랑뿐,디셈버,7964823,2015.12.05,"발라드, 국내드라마",33330,32
1506,덤앤더머,iKON,7991610,2015.12.24,랩/힙합,39279,78
1507,불공평해,EXO,7971051,2015.12.10,발라드,111740,232
1508,화이트,다비치,7979764,2015.12.16,댄스,38987,59
1509,또 다시 사랑,임창정,7861392,2015.09.22,발라드,197191,115
